afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,93,Chicago Bulls,-2.63636363636,5.58333333333,2009-11-21,1.0,0.0,12.0,13.0,112,Denver Nuggets,0,7:00 pm,0.5,0.6,0.0,0.0,0.666666666667,0.666666666667,0.4,0.6,1,0.545454545455,0.666666666667
0.0,0.0,106,Sacramento Kings,-1.81818181818,2.76923076923,2009-11-21,0.0,0.0,12.0,14.0,113,Houston Rockets,0,7:30 pm,0.5,0.5,0.0,0.0,0.333333333333,0.333333333333,0.6,0.4,1,0.454545454545,0.538461538462
0.0,0.0,103,Milwaukee Bucks,5.5,-5.91666666667,2009-11-21,0.0,0.0,11.0,13.0,98,Memphis Grizzlies,0,7:00 pm,0.7,0.3,1.0,1.0,0.666666666667,1.0,0.8,0.6,0,0.7,0.333333333333
0.0,0.0,98,New York Knicks,-8.18181818182,-10.4166666667,2009-11-21,2.0,2.0,12.0,13.0,91,New Jersey Nets,0,1:00 pm,0.2,0.0,1.0,0.0,0.333333333333,0.0,0.2,0.0,0,0.181818181818,0.0
0.0,0.0,88,Atlanta Hawks,7.76923076923,-4.76923076923,2009-11-21,0.0,1.0,14.0,14.0,96,New Orleans Hornets,0,7:00 pm,0.9,0.4,1.0,1.0,1.0,0.666666666667,1.0,0.4,1,0.846153846154,0.384615384615
0.0,0.0,78,Minnesota Timberwolves,-13.75,5.64285714286,2009-11-21,2.0,0.0,13.0,15.0,106,Portland Trail Blazers,0,7:00 pm,0.0,0.7,0.0,0.0,0.0,0.333333333333,0.0,0.6,1,0.0833333333333,0.642857142857
0.0,0.0,84,Washington Wizards,-4.0,0.4,2009-11-21,0.0,1.0,12.0,11.0,106,San Antonio Spurs,0,7:30 pm,0.2,0.4,0.0,0.0,0.333333333333,0.0,0.2,0.4,1,0.272727272727,0.4
0.0,0.0,97,Detroit Pistons,-0.0833333333333,0.5,2009-11-21,2.0,1.0,13.0,13.0,100,Utah Jazz,1,7:00 pm,0.4,0.5,0.0,1.0,0.0,0.666666666667,0.4,0.6,1,0.416666666667,0.5
0.0,0.0,88,Indiana Pacers,0.0,-5.83333333333,2009-11-22,1.0,1.0,11.0,13.0,104,Charlotte Bobcats,0,5:00 pm,0.5,0.2,0.0,0.0,0.333333333333,0.0,0.6,0.0,1,0.5,0.25
0.0,0.0,85,Oklahoma City Thunder,3.07692307692,4.0,2009-11-22,1.0,2.0,14.0,13.0,101,Los Angeles Lakers,0,6:30 pm,0.5,0.8,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.538461538462,0.75
