afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,105,Minnesota Timberwolves,-10.7,2.4,2010-11-14,1.0,1.0,11.0,11.0,111,Atlanta Hawks,0,2:00 pm,0.3,0.6,1.0,0.0,0.666666666667,0.0,0.4,0.2,1,0.3,0.6
0.0,0.0,110,Minnesota Timberwolves,-10.2727272727,-2.8,2010-11-15,0.0,1.0,12.0,11.0,113,Charlotte Bobcats,0,7:00 pm,0.3,0.3,0.0,0.0,0.666666666667,0.666666666667,0.4,0.4,1,0.272727272727,0.3
0.0,0.0,97,Detroit Pistons,-4.4,-1.9,2010-11-15,0.0,1.0,11.0,11.0,101,Golden State Warriors,0,7:30 pm,0.4,0.6,1.0,0.0,0.666666666667,0.333333333333,0.8,0.4,1,0.4,0.6
0.0,0.0,118,New York Knicks,-3.4,1.3,2010-11-16,1.0,0.0,11.0,11.0,120,Denver Nuggets,0,7:00 pm,0.3,0.5,0.0,0.0,0.0,0.333333333333,0.0,0.4,1,0.3,0.5
0.0,0.0,100,Portland Trail Blazers,1.63636363636,-3.90909090909,2010-11-16,2.0,0.0,12.0,12.0,99,Memphis Grizzlies,0,7:00 pm,0.5,0.4,0.0,0.0,0.333333333333,0.0,0.4,0.4,0,0.545454545455,0.363636363636
0.0,0.0,118,Los Angeles Lakers,8.9,2.7,2010-11-16,1.0,2.0,11.0,11.0,107,Milwaukee Bucks,0,7:00 pm,0.8,0.5,0.0,1.0,0.333333333333,1.0,0.6,0.8,0,0.8,0.5
0.0,0.0,103,Los Angeles Lakers,9.09090909091,-4.36363636364,2010-11-17,0.0,1.0,12.0,12.0,90,Detroit Pistons,0,7:30 pm,0.8,0.4,1.0,0.0,0.333333333333,0.666666666667,0.6,0.6,0,0.818181818182,0.363636363636
0.0,0.0,96,Phoenix Suns,1.6,9.4,2010-11-17,1.0,3.0,11.0,11.0,123,Miami Heat,0,7:00 pm,0.6,0.6,1.0,1.0,1.0,0.333333333333,0.8,0.4,1,0.6,0.6
0.0,0.0,111,Los Angeles Clippers,-8.90909090909,-9.66666666667,2010-11-17,1.0,1.0,12.0,13.0,113,Minnesota Timberwolves,0,7:00 pm,0.1,0.2,0.0,0.0,0.0,0.333333333333,0.0,0.4,1,0.0909090909091,0.25
0.0,0.0,99,Houston Rockets,-0.3,-3.0,2010-11-17,0.0,1.0,11.0,11.0,116,Oklahoma City Thunder,0,7:00 pm,0.3,0.6,0.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.3,0.6
0.0,0.0,94,Toronto Raptors,-5.0,-4.0,2010-11-17,0.0,0.0,12.0,12.0,86,Philadelphia 76ers,0,7:00 pm,0.2,0.2,0.0,0.0,0.333333333333,0.0,0.2,0.2,0,0.181818181818,0.181818181818
0.0,0.0,88,New Jersey Nets,-2.4,0.454545454545,2010-11-17,1.0,1.0,11.0,12.0,98,Utah Jazz,0,7:00 pm,0.4,0.7,1.0,0.0,0.666666666667,0.666666666667,0.4,0.8,1,0.4,0.636363636364
0.0,0.0,89,Phoenix Suns,-1.0,7.1,2010-11-18,0.0,2.0,12.0,11.0,105,Orlando Magic,0,8:00 pm,0.6,0.7,0.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.545454545455,0.7
0.0,0.0,83,Denver Nuggets,1.36363636364,1.58333333333,2010-11-18,1.0,1.0,12.0,13.0,86,Portland Trail Blazers,0,7:30 pm,0.5,0.5,1.0,1.0,0.666666666667,0.333333333333,0.4,0.4,1,0.545454545455,0.583333333333
0.0,0.0,89,Oklahoma City Thunder,-1.18181818182,7.63636363636,2010-11-19,1.0,1.0,12.0,12.0,84,Boston Celtics,0,7:00 pm,0.6,0.8,1.0,1.0,0.666666666667,1.0,0.8,0.8,0,0.636363636364,0.818181818182
0.0,0.0,88,Chicago Bulls,3.1,4.7,2010-11-19,1.0,1.0,11.0,11.0,83,Dallas Mavericks,0,8:30 pm,0.6,0.7,0.0,0.0,0.666666666667,0.666666666667,0.8,0.8,0,0.6,0.7
0.0,0.0,125,New York Knicks,-2.41666666667,-1.36363636364,2010-11-19,1.0,3.0,13.0,12.0,119,Golden State Warriors,0,7:30 pm,0.3,0.6,1.0,1.0,0.333333333333,0.333333333333,0.2,0.6,0,0.333333333333,0.636363636364
0.0,0.0,87,Charlotte Bobcats,-2.27272727273,11.0,2010-11-19,3.0,1.0,12.0,12.0,95,Miami Heat,0,7:30 pm,0.4,0.7,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.363636363636,0.636363636364
0.0,0.0,112,Los Angeles Lakers,9.41666666667,-8.76923076923,2010-11-19,1.0,1.0,13.0,14.0,95,Minnesota Timberwolves,0,7:00 pm,0.8,0.3,1.0,1.0,0.666666666667,0.333333333333,0.6,0.6,0,0.833333333333,0.307692307692
0.0,0.0,101,Cleveland Cavaliers,-2.7,7.4,2010-11-19,2.0,1.0,11.0,11.0,108,New Orleans Hornets,0,7:00 pm,0.5,0.9,1.0,1.0,0.333333333333,0.666666666667,0.6,0.8,1,0.5,0.9
0.0,0.0,79,Milwaukee Bucks,1.45454545455,-4.33333333333,2010-11-19,2.0,1.0,12.0,13.0,90,Philadelphia 76ers,0,7:00 pm,0.5,0.2,0.0,0.0,0.666666666667,0.0,0.6,0.0,1,0.454545454545,0.166666666667
0.0,0.0,81,New Jersey Nets,-3.09090909091,-5.6,2010-11-19,1.0,1.0,12.0,11.0,86,Sacramento Kings,0,7:00 pm,0.3,0.3,0.0,0.0,0.333333333333,0.0,0.4,0.0,1,0.363636363636,0.3
0.0,0.0,96,Houston Rockets,-1.81818181818,-3.91666666667,2010-11-19,1.0,1.0,12.0,13.0,106,Toronto Raptors,0,7:00 pm,0.3,0.2,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,1,0.272727272727,0.25
0.0,0.0,94,San Antonio Spurs,7.9,1.25,2010-11-19,1.0,1.0,11.0,13.0,82,Utah Jazz,0,7:00 pm,0.9,0.8,1.0,1.0,1.0,0.666666666667,1.0,0.8,0,0.9,0.666666666667
0.0,0.0,86,Memphis Grizzlies,-3.66666666667,-8.2,2010-11-19,2.0,1.0,13.0,11.0,89,Washington Wizards,0,7:00 pm,0.3,0.3,0.0,0.0,0.0,0.333333333333,0.2,0.4,1,0.333333333333,0.3
0.0,0.0,98,Dallas Mavericks,3.81818181818,3.33333333333,2010-11-20,0.0,3.0,12.0,13.0,93,Atlanta Hawks,0,8:00 pm,0.6,0.6,0.0,1.0,0.333333333333,0.666666666667,0.6,0.4,0,0.636363636364,0.666666666667
0.0,0.0,105,Phoenix Suns,-2.25,-2.75,2010-11-20,1.0,0.0,13.0,13.0,123,Charlotte Bobcats,0,7:00 pm,0.5,0.4,0.0,0.0,0.333333333333,0.333333333333,0.6,0.6,1,0.5,0.333333333333
0.0,0.0,103,New Jersey Nets,-3.25,1.0,2010-11-20,0.0,1.0,13.0,13.0,107,Denver Nuggets,0,7:00 pm,0.2,0.5,0.0,0.0,0.333333333333,0.333333333333,0.4,0.4,1,0.333333333333,0.5
0.0,0.0,90,Orlando Magic,7.90909090909,3.2,2010-11-20,1.0,1.0,12.0,11.0,86,Indiana Pacers,0,7:00 pm,0.7,0.5,1.0,1.0,1.0,0.666666666667,0.6,0.6,0,0.727272727273,0.5
0.0,0.0,124,New York Knicks,-1.76923076923,-9.76923076923,2010-11-20,0.0,1.0,14.0,14.0,115,Los Angeles Clippers,0,7:30 pm,0.4,0.1,1.0,0.0,0.666666666667,0.0,0.4,0.0,0,0.384615384615,0.0769230769231
0.0,0.0,95,Miami Heat,10.75,-3.61538461538,2010-11-20,0.0,0.0,13.0,14.0,97,Memphis Grizzlies,0,7:00 pm,0.7,0.2,1.0,0.0,1.0,0.0,0.6,0.0,1,0.666666666667,0.307692307692
0.0,0.0,82,Oklahoma City Thunder,-0.666666666667,0.416666666667,2010-11-20,0.0,0.0,13.0,13.0,81,Milwaukee Bucks,0,7:30 pm,0.6,0.5,1.0,0.0,1.0,0.333333333333,0.8,0.6,0,0.666666666667,0.416666666667
0.0,0.0,103,Utah Jazz,0.230769230769,1.69230769231,2010-11-20,0.0,1.0,14.0,14.0,94,Portland Trail Blazers,0,7:00 pm,0.7,0.5,0.0,1.0,0.333333333333,0.666666666667,0.6,0.6,0,0.615384615385,0.615384615385
0.0,0.0,92,Cleveland Cavaliers,-3.09090909091,8.27272727273,2010-11-20,0.0,0.0,12.0,12.0,116,San Antonio Spurs,0,7:30 pm,0.4,0.9,0.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.454545454545,0.909090909091
0.0,0.0,110,Washington Wizards,-7.18181818182,-5.08333333333,2010-11-21,1.0,3.0,12.0,13.0,115,Detroit Pistons,1,6:00 pm,0.4,0.4,1.0,0.0,0.666666666667,0.333333333333,0.4,0.4,1,0.363636363636,0.333333333333
