away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
85,Minnesota Timberwolves,-0.272727272727,-1.69230769231,2012-11-24,0.0,0.0,12.0,14.0,96,Golden State Warriors,7:30 pm,0.4,0.5,0.0,0.0,0.0,0.666666666667,0.2,0.6,1,0.454545454545,0.538461538462
108,Cleveland Cavaliers,-5.41666666667,4.66666666667,2012-11-24,0.0,2.0,13.0,13.0,110,Miami Heat,7:30 pm,0.2,0.8,0.0,1.0,0.333333333333,1.0,0.2,0.8,1,0.25,0.75
93,Chicago Bulls,0.181818181818,1.8,2012-11-24,2.0,2.0,12.0,11.0,86,Milwaukee Bucks,8:00 pm,0.4,0.6,0.0,0.0,0.0,0.333333333333,0.2,0.6,0,0.454545454545,0.6
116,Oklahoma City Thunder,5.38461538462,-1.08333333333,2012-11-24,0.0,2.0,14.0,13.0,109,Philadelphia 76ers,7:00 pm,0.8,0.6,0.0,0.0,0.666666666667,0.666666666667,0.6,0.6,0,0.692307692308,0.583333333333
97,Utah Jazz,1.23076923077,-6.16666666667,2012-11-24,0.0,0.0,14.0,13.0,108,Sacramento Kings,7:00 pm,0.6,0.3,1.0,0.0,1.0,0.333333333333,0.6,0.2,1,0.538461538462,0.25
108,Charlotte Bobcats,-2.81818181818,-7.0,2012-11-24,0.0,2.0,12.0,11.0,106,Washington Wizards,7:00 pm,0.5,0.0,0.0,0.0,0.666666666667,0.0,0.6,0.0,0,0.545454545455,0.0
85,Portland Trail Blazers,-2.75,3.27272727273,2012-11-25,1.0,1.0,13.0,12.0,98,Brooklyn Nets,3:00 pm,0.5,0.6,1.0,1.0,0.666666666667,0.333333333333,0.8,0.6,1,0.5,0.636363636364
84,New Orleans Hornets,-5.27272727273,0.0769230769231,2012-11-25,1.0,1.0,12.0,14.0,102,Denver Nuggets,6:00 pm,0.3,0.7,0.0,1.0,0.0,1.0,0.0,0.6,1,0.272727272727,0.538461538462
100,Detroit Pistons,-4.84615384615,6.81818181818,2012-11-25,1.0,1.0,14.0,12.0,121,New York Knicks,1:00 pm,0.3,0.7,1.0,0.0,0.666666666667,0.333333333333,0.6,0.4,1,0.230769230769,0.727272727273
116,Boston Celtics,-1.30769230769,-3.33333333333,2012-11-25,1.0,1.0,14.0,13.0,110,Orlando Magic,6:00 pm,0.6,0.3,1.0,1.0,0.333333333333,0.666666666667,0.4,0.6,0,0.538461538462,0.416666666667
101,Phoenix Suns,-2.76923076923,-1.53846153846,2012-11-25,1.0,0.0,14.0,14.0,104,Philadelphia 76ers,6:00 pm,0.5,0.6,1.0,0.0,0.666666666667,0.333333333333,0.4,0.6,1,0.461538461538,0.538461538462
111,San Antonio Spurs,5.23076923077,-3.61538461538,2012-11-25,1.0,1.0,14.0,14.0,106,Toronto Raptors,1:00 pm,0.7,0.2,1.0,0.0,0.666666666667,0.0,0.6,0.2,0,0.769230769231,0.230769230769
