away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
78,Philadelphia 76ers,1.86666666667,7.3125,2008-11-28,1.0,1.0,16.0,17.0,102,Boston Celtics,7:30 pm,0.5,0.9,0.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.466666666667,0.875
97,Golden State Warriors,-3.2,10.6,2008-11-28,1.0,1.0,16.0,16.0,112,Cleveland Cavaliers,7:30 pm,0.3,0.9,0.0,1.0,0.0,1.0,0.2,0.8,1,0.333333333333,0.8
97,Milwaukee Bucks,-1.35294117647,0.214285714286,2008-11-28,1.0,1.0,18.0,15.0,107,Detroit Pistons,8:00 pm,0.4,0.5,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,1,0.411764705882,0.642857142857
115,Charlotte Bobcats,-4.42857142857,1.57142857143,2008-11-28,1.0,1.0,15.0,15.0,108,Indiana Pacers,8:00 pm,0.3,0.5,0.0,1.0,0.333333333333,0.333333333333,0.2,0.4,0,0.285714285714,0.428571428571
107,Dallas Mavericks,1.64285714286,14.3076923077,2008-11-28,2.0,2.0,15.0,14.0,114,Los Angeles Lakers,7:30 pm,0.5,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5,0.923076923077
105,Minnesota Timberwolves,-2.92307692308,-13.0,2008-11-28,1.0,1.0,14.0,17.0,103,Oklahoma City Thunder,7:00 pm,0.2,0.0,0.0,0.0,0.333333333333,0.0,0.4,0.0,0,0.230769230769,0.0625
107,Miami Heat,0.333333333333,2.4375,2008-11-28,1.0,1.0,16.0,17.0,92,Phoenix Suns,6:00 pm,0.4,0.7,0.0,1.0,0.333333333333,1.0,0.4,0.6,0,0.466666666667,0.6875
86,New Orleans Hornets,4.5,4.4375,2008-11-28,0.0,1.0,15.0,17.0,101,Portland Trail Blazers,7:00 pm,0.6,0.7,1.0,1.0,1.0,0.666666666667,0.8,0.8,1,0.642857142857,0.625
98,Memphis Grizzlies,-6.4,1.28571428571,2008-11-28,1.0,1.0,16.0,15.0,109,San Antonio Spurs,7:30 pm,0.2,0.7,0.0,1.0,0.0,1.0,0.2,0.8,1,0.266666666667,0.571428571429
88,Atlanta Hawks,1.42857142857,-1.35714285714,2008-11-28,1.0,1.0,15.0,15.0,93,Toronto Raptors,7:00 pm,0.5,0.4,1.0,1.0,0.666666666667,0.333333333333,0.6,0.4,1,0.642857142857,0.5
94,Sacramento Kings,-5.47058823529,3.5,2008-11-28,1.0,1.0,18.0,17.0,120,Utah Jazz,7:00 pm,0.2,0.5,0.0,1.0,0.0,0.666666666667,0.2,0.6,1,0.294117647059,0.625
89,Boston Celtics,8.29411764706,-3.66666666667,2008-11-29,0.0,0.0,18.0,16.0,84,Charlotte Bobcats,7:00 pm,0.9,0.3,1.0,1.0,1.0,0.666666666667,1.0,0.4,0,0.882352941176,0.333333333333
84,San Antonio Spurs,1.93333333333,3.25,2008-11-29,0.0,2.0,16.0,17.0,103,Houston Rockets,7:30 pm,0.8,0.6,1.0,0.0,1.0,0.666666666667,0.8,0.6,1,0.6,0.625
96,Miami Heat,1.25,-9.26666666667,2008-11-29,0.0,2.0,17.0,16.0,97,Los Angeles Clippers,7:30 pm,0.5,0.2,1.0,0.0,0.333333333333,0.0,0.4,0.2,1,0.5,0.133333333333
111,Oklahoma City Thunder,-12.3529411765,-6.6875,2008-11-29,0.0,0.0,18.0,17.0,103,Memphis Grizzlies,7:00 pm,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0588235294118,0.25
97,Cleveland Cavaliers,10.875,-1.83333333333,2008-11-29,0.0,0.0,17.0,19.0,85,Milwaukee Bucks,8:00 pm,0.9,0.4,1.0,0.0,1.0,0.0,0.8,0.4,0,0.8125,0.388888888889
106,Denver Nuggets,1.8125,-2.57142857143,2008-11-29,1.0,0.0,17.0,15.0,97,Minnesota Timberwolves,7:00 pm,0.7,0.3,0.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.625,0.285714285714
125,Golden State Warriors,-3.9375,-3.4,2008-11-29,0.0,2.0,17.0,16.0,138,New York Knicks,7:30 pm,0.3,0.4,0.0,0.0,0.0,0.333333333333,0.0,0.2,1,0.3125,0.466666666667
96,Indiana Pacers,1.0,5.6875,2008-11-29,0.0,1.0,16.0,17.0,110,Orlando Magic,7:00 pm,0.4,0.8,0.0,1.0,0.333333333333,1.0,0.2,0.8,1,0.4,0.75
101,Dallas Mavericks,1.06666666667,-6.61111111111,2008-11-29,0.0,0.0,16.0,19.0,78,Sacramento Kings,7:00 pm,0.5,0.2,0.0,0.0,0.666666666667,0.0,0.8,0.0,0,0.466666666667,0.277777777778
105,New Jersey Nets,-4.57142857143,4.82352941176,2008-11-29,2.0,0.0,15.0,18.0,88,Utah Jazz,7:00 pm,0.5,0.5,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.5,0.647058823529
102,Atlanta Hawks,1.0,-6.76923076923,2008-11-29,0.0,1.0,16.0,14.0,98,Washington Wizards,7:00 pm,0.4,0.2,0.0,0.0,0.333333333333,0.333333333333,0.6,0.2,0,0.6,0.153846153846
94,Houston Rockets,4.17647058824,2.23529411765,2008-11-30,0.0,0.0,18.0,18.0,104,Denver Nuggets,6:00 pm,0.7,0.7,1.0,1.0,0.666666666667,0.666666666667,0.8,0.6,1,0.647058823529,0.647058823529
96,Portland Trail Blazers,5.05882352941,0.866666666667,2008-11-30,1.0,1.0,18.0,16.0,85,Detroit Pistons,3:00 pm,0.7,0.6,1.0,1.0,1.0,0.666666666667,0.8,0.6,0,0.647058823529,0.666666666667
99,Toronto Raptors,-0.933333333333,13.7857142857,2008-11-30,1.0,1.0,16.0,15.0,112,Los Angeles Lakers,6:30 pm,0.5,0.9,1.0,1.0,0.666666666667,1.0,0.6,1.0,1,0.533333333333,0.928571428571
103,Chicago Bulls,-3.3125,0.25,2008-11-30,3.0,1.0,17.0,17.0,92,Philadelphia 76ers,5:00 pm,0.4,0.5,0.0,0.0,0.333333333333,0.0,0.4,0.4,0,0.4375,0.4375
117,New Jersey Nets,-3.13333333333,1.41176470588,2008-11-30,0.0,1.0,16.0,18.0,109,Phoenix Suns,6:00 pm,0.6,0.6,1.0,0.0,0.666666666667,0.666666666667,0.8,0.6,0,0.533333333333,0.647058823529
88,Orlando Magic,6.17647058824,8.11111111111,2008-12-01,1.0,1.0,18.0,19.0,107,Boston Celtics,7:30 pm,0.9,0.9,1.0,1.0,1.0,1.0,0.8,1.0,1,0.764705882353,0.888888888889
90,Minnesota Timberwolves,-3.0,-3.75,2008-12-01,1.0,1.0,16.0,17.0,100,Charlotte Bobcats,7:00 pm,0.3,0.3,0.0,0.0,0.333333333333,0.333333333333,0.4,0.4,1,0.266666666667,0.3125
130,Miami Heat,1.11764705882,-4.47058823529,2008-12-01,1.0,1.0,18.0,18.0,129,Golden State Warriors,7:30 pm,0.4,0.3,0.0,0.0,0.333333333333,0.0,0.4,0.0,0,0.470588235294,0.294117647059
103,Philadelphia 76ers,-0.411764705882,-2.47058823529,2008-12-02,1.0,1.0,18.0,18.0,95,Chicago Bulls,7:30 pm,0.5,0.5,0.0,1.0,0.0,0.666666666667,0.2,0.6,0,0.411764705882,0.470588235294
98,Los Angeles Clippers,-8.625,2.4375,2008-12-02,2.0,2.0,17.0,17.0,100,Dallas Mavericks,7:30 pm,0.3,0.6,1.0,1.0,0.333333333333,0.666666666667,0.2,0.8,1,0.1875,0.5
93,Toronto Raptors,-1.6875,2.66666666667,2008-12-02,1.0,1.0,17.0,19.0,132,Denver Nuggets,7:00 pm,0.4,0.8,0.0,1.0,0.666666666667,0.666666666667,0.4,0.8,1,0.5,0.666666666667
117,Los Angeles Lakers,13.7333333333,0.0625,2008-12-02,1.0,2.0,16.0,17.0,118,Indiana Pacers,7:00 pm,0.9,0.3,1.0,0.0,1.0,0.333333333333,1.0,0.2,1,0.933333333333,0.375
108,Washington Wizards,-6.57142857143,-2.4375,2008-12-02,2.0,1.0,15.0,17.0,88,New Jersey Nets,7:30 pm,0.2,0.7,0.0,1.0,0.333333333333,1.0,0.2,0.8,0,0.142857142857,0.5625
104,Portland Trail Blazers,5.38888888889,-2.375,2008-12-02,1.0,2.0,19.0,17.0,97,New York Knicks,7:30 pm,0.7,0.4,1.0,1.0,1.0,0.333333333333,0.8,0.4,0,0.666666666667,0.5
99,Utah Jazz,3.61111111111,-7.47368421053,2008-12-02,2.0,2.0,19.0,20.0,94,Sacramento Kings,7:00 pm,0.5,0.1,0.0,0.0,0.666666666667,0.0,0.6,0.0,0,0.611111111111,0.263157894737
89,Detroit Pistons,0.125,0.625,2008-12-02,1.0,2.0,17.0,17.0,77,San Antonio Spurs,7:30 pm,0.6,0.7,0.0,0.0,0.666666666667,0.666666666667,0.4,0.8,0,0.625,0.5625
95,Memphis Grizzlies,-6.76470588235,1.1875,2008-12-03,3.0,3.0,18.0,17.0,105,Atlanta Hawks,7:00 pm,0.1,0.4,0.0,1.0,0.0,0.666666666667,0.0,0.6,1,0.235294117647,0.625
96,Indiana Pacers,0.117647058824,8.68421052632,2008-12-03,0.0,1.0,18.0,20.0,114,Boston Celtics,7:30 pm,0.3,0.9,1.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.411764705882,0.894736842105
97,Oklahoma City Thunder,-11.2222222222,-2.94117647059,2008-12-03,3.0,1.0,19.0,18.0,103,Charlotte Bobcats,7:00 pm,0.1,0.4,1.0,1.0,0.333333333333,0.666666666667,0.2,0.6,1,0.111111111111,0.352941176471
82,New York Knicks,-2.64705882353,10.9411764706,2008-12-03,0.0,3.0,18.0,18.0,118,Cleveland Cavaliers,7:00 pm,0.4,0.9,0.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.470588235294,0.823529411765
96,Los Angeles Clippers,-8.23529411765,3.38888888889,2008-12-03,0.0,2.0,18.0,19.0,103,Houston Rockets,7:30 pm,0.2,0.6,0.0,0.0,0.333333333333,0.333333333333,0.2,0.6,1,0.176470588235,0.611111111111
90,Chicago Bulls,-2.77777777778,-2.36842105263,2008-12-03,0.0,3.0,19.0,20.0,97,Milwaukee Bucks,7:00 pm,0.5,0.3,0.0,0.0,0.333333333333,0.0,0.4,0.2,1,0.444444444444,0.368421052632
91,Phoenix Suns,0.888888888889,3.2,2008-12-03,2.0,4.0,19.0,16.0,104,New Orleans Hornets,7:00 pm,0.5,0.6,0.0,0.0,0.333333333333,0.666666666667,0.6,0.8,1,0.611111111111,0.6
89,Minnesota Timberwolves,-3.4375,4.77777777778,2008-12-03,1.0,1.0,17.0,19.0,100,Orlando Magic,7:00 pm,0.3,0.8,0.0,0.0,0.333333333333,0.666666666667,0.4,0.8,1,0.25,0.722222222222
114,Los Angeles Lakers,12.8125,0.0555555555556,2008-12-03,0.0,0.0,17.0,19.0,102,Philadelphia 76ers,7:00 pm,0.8,0.5,0.0,1.0,0.666666666667,0.333333333333,0.8,0.2,0,0.875,0.444444444444
93,Miami Heat,1.11111111111,3.68421052632,2008-12-03,1.0,0.0,19.0,20.0,89,Utah Jazz,7:00 pm,0.5,0.6,1.0,1.0,0.666666666667,0.666666666667,0.4,0.6,0,0.5,0.631578947368
98,Portland Trail Blazers,5.47368421053,-4.8,2008-12-03,0.0,0.0,20.0,16.0,92,Washington Wizards,7:00 pm,0.8,0.3,1.0,1.0,1.0,0.333333333333,1.0,0.4,0,0.684210526316,0.2
97,Phoenix Suns,0.157894736842,2.41176470588,2008-12-04,0.0,1.0,20.0,18.0,112,Dallas Mavericks,7:00 pm,0.5,0.7,0.0,1.0,0.0,0.666666666667,0.4,0.8,1,0.578947368421,0.529411764706
