afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,108,Toronto Raptors,3.16666666667,-2.0,2007-11-24,2.0,2.0,13.0,13.0,111,Cleveland Cavaliers,0,1:00 pm,0.4,0.5,1.0,1.0,0.333333333333,0.666666666667,0.4,0.4,1,0.5,0.5
0.0,0.0,81,Denver Nuggets,8.23076923077,0.153846153846,2007-11-24,0.0,0.0,14.0,14.0,109,Houston Rockets,0,7:30 pm,0.7,0.3,1.0,0.0,0.666666666667,0.0,0.8,0.0,1,0.692307692308,0.461538461538
0.0,0.0,98,New Orleans Hornets,3.78571428571,-2.90909090909,2007-11-24,0.0,0.0,15.0,12.0,89,Los Angeles Clippers,0,7:30 pm,0.5,0.5,0.0,0.0,0.0,0.333333333333,0.4,0.4,0,0.642857142857,0.545454545455
0.0,0.0,118,Washington Wizards,0.0,-3.83333333333,2007-11-24,0.0,0.0,13.0,13.0,124,Memphis Grizzlies,0,7:00 pm,0.6,0.3,0.0,0.0,0.666666666667,0.333333333333,0.8,0.2,1,0.5,0.25
0.0,0.0,95,Dallas Mavericks,6.33333333333,-0.7,2007-11-24,0.0,2.0,13.0,11.0,97,Milwaukee Bucks,0,8:00 pm,0.8,0.6,0.0,1.0,0.666666666667,1.0,0.8,0.8,1,0.75,0.6
0.0,0.0,94,Atlanta Hawks,-3.36363636364,-8.7,2007-11-24,2.0,0.0,12.0,11.0,87,Minnesota Timberwolves,0,7:00 pm,0.3,0.1,1.0,0.0,0.333333333333,0.0,0.4,0.2,0,0.363636363636,0.1
0.0,0.0,78,Chicago Bulls,-9.8,-8.63636363636,2007-11-24,3.0,2.0,11.0,12.0,85,New York Knicks,0,1:00 pm,0.2,0.2,0.0,0.0,0.333333333333,0.0,0.2,0.0,1,0.2,0.181818181818
0.0,0.0,99,Miami Heat,-3.66666666667,5.78571428571,2007-11-24,0.0,0.0,13.0,15.0,120,Orlando Magic,0,7:00 pm,0.3,0.8,1.0,1.0,0.666666666667,0.666666666667,0.4,0.8,1,0.25,0.785714285714
0.0,0.0,100,Golden State Warriors,-2.90909090909,-4.09090909091,2007-11-24,0.0,0.0,12.0,12.0,98,Philadelphia 76ers,1,7:00 pm,0.4,0.3,1.0,0.0,0.666666666667,0.333333333333,0.8,0.2,0,0.363636363636,0.272727272727
0.0,0.0,103,Utah Jazz,8.38461538462,4.5,2007-11-25,1.0,1.0,14.0,13.0,93,Detroit Pistons,0,1:00 pm,0.7,0.6,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.692307692308,0.666666666667
0.0,0.0,111,Cleveland Cavaliers,-1.61538461538,-2.38461538462,2007-11-25,0.0,1.0,14.0,14.0,106,Indiana Pacers,0,2:30 pm,0.6,0.3,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.538461538462,0.461538461538
0.0,0.0,102,New Jersey Nets,-7.46153846154,4.75,2007-11-25,1.0,1.0,14.0,13.0,100,Los Angeles Lakers,0,6:30 pm,0.4,0.6,1.0,0.0,0.666666666667,0.333333333333,0.4,0.6,0,0.461538461538,0.583333333333
0.0,0.0,116,San Antonio Spurs,9.07692307692,-8.46153846154,2007-11-25,1.0,1.0,14.0,14.0,101,Seattle SuperSonics,0,6:00 pm,0.8,0.2,1.0,0.0,1.0,0.0,0.8,0.4,0,0.846153846154,0.153846153846
0.0,0.0,78,Chicago Bulls,-9.54545454545,2.69230769231,2007-11-25,0.0,0.0,12.0,14.0,93,Toronto Raptors,0,12:00 pm,0.2,0.4,0.0,0.0,0.0,0.333333333333,0.2,0.4,1,0.181818181818,0.461538461538
0.0,0.0,110,Washington Wizards,-0.461538461538,5.69230769231,2007-11-26,1.0,1.0,14.0,14.0,98,Dallas Mavericks,0,7:30 pm,0.6,0.7,0.0,0.0,0.333333333333,0.333333333333,0.6,0.6,0,0.461538461538,0.692307692308
0.0,1.0,114,Phoenix Suns,7.92307692308,-2.5,2007-11-26,2.0,1.0,14.0,13.0,129,Golden State Warriors,0,7:30 pm,0.9,0.5,1.0,1.0,1.0,0.666666666667,1.0,0.8,1,0.846153846154,0.416666666667
0.0,0.0,88,Houston Rockets,2.14285714286,-3.41666666667,2007-11-26,1.0,1.0,15.0,13.0,71,Los Angeles Clippers,0,7:30 pm,0.4,0.4,1.0,0.0,0.333333333333,0.333333333333,0.2,0.2,0,0.5,0.5
0.0,0.0,103,Minnesota Timberwolves,-8.54545454545,4.13333333333,2007-11-26,1.0,1.0,12.0,16.0,94,New Orleans Hornets,0,7:00 pm,0.1,0.6,0.0,1.0,0.0,0.333333333333,0.0,0.4,0,0.0909090909091,0.666666666667
0.0,0.0,109,Utah Jazz,8.5,-7.33333333333,2007-11-26,0.0,1.0,15.0,13.0,113,New York Knicks,0,7:30 pm,0.8,0.2,1.0,1.0,1.0,0.333333333333,0.6,0.2,1,0.714285714286,0.25
0.0,0.0,85,Orlando Magic,6.8,-4.38461538462,2007-11-26,1.0,2.0,16.0,14.0,74,Portland Trail Blazers,0,7:00 pm,0.8,0.5,1.0,1.0,0.666666666667,0.333333333333,0.8,0.2,0,0.8,0.384615384615
0.0,0.0,99,San Antonio Spurs,9.5,-5.76923076923,2007-11-26,0.0,2.0,15.0,14.0,112,Sacramento Kings,0,7:00 pm,0.9,0.4,1.0,0.0,1.0,0.0,1.0,0.4,1,0.857142857143,0.307692307692
0.0,0.0,78,Atlanta Hawks,-2.5,-10.0,2007-11-27,2.0,1.0,13.0,13.0,90,Chicago Bulls,0,7:30 pm,0.4,0.2,1.0,0.0,0.666666666667,0.0,0.4,0.2,1,0.416666666667,0.166666666667
0.0,0.0,104,Boston Celtics,13.0,-1.14285714286,2007-11-27,2.0,1.0,13.0,15.0,109,Cleveland Cavaliers,1,7:00 pm,0.9,0.6,1.0,1.0,1.0,1.0,0.8,0.8,1,0.916666666667,0.571428571429
0.0,0.0,112,Indiana Pacers,-2.57142857143,5.64285714286,2007-11-27,1.0,2.0,15.0,15.0,110,Denver Nuggets,0,7:00 pm,0.3,0.7,0.0,0.0,0.666666666667,0.333333333333,0.6,0.6,0,0.428571428571,0.642857142857
0.0,0.0,99,Seattle SuperSonics,-8.92857142857,4.23076923077,2007-11-27,1.0,1.0,15.0,14.0,106,Los Angeles Lakers,0,7:30 pm,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.4,1,0.142857142857,0.538461538462
0.0,0.0,90,Charlotte Bobcats,-2.84615384615,-5.0,2007-11-27,2.0,2.0,14.0,14.0,110,Miami Heat,0,7:30 pm,0.4,0.3,0.0,0.0,0.0,0.333333333333,0.4,0.4,1,0.461538461538,0.230769230769
1.0,0.0,114,Philadelphia 76ers,-3.91666666667,-0.454545454545,2007-11-27,2.0,2.0,13.0,12.0,99,Milwaukee Bucks,0,7:00 pm,0.2,0.7,0.0,1.0,0.0,1.0,0.2,1.0,0,0.25,0.636363636364
0.0,0.0,110,Memphis Grizzlies,-3.07692307692,-6.78571428571,2007-11-27,2.0,1.0,14.0,15.0,103,New Jersey Nets,0,7:30 pm,0.3,0.4,1.0,1.0,0.333333333333,1.0,0.4,0.6,0,0.307692307692,0.5
0.0,0.0,80,Milwaukee Bucks,-1.66666666667,-3.23076923077,2007-11-28,0.0,0.0,13.0,14.0,96,Atlanta Hawks,0,7:00 pm,0.7,0.4,0.0,0.0,0.666666666667,0.666666666667,0.8,0.4,1,0.583333333333,0.384615384615
0.0,0.0,103,Minnesota Timberwolves,-7.08333333333,4.42857142857,2007-11-28,1.0,1.0,13.0,15.0,109,Dallas Mavericks,0,7:30 pm,0.2,0.6,1.0,0.0,0.333333333333,0.0,0.2,0.4,1,0.166666666667,0.642857142857
1.0,0.0,74,Cleveland Cavaliers,-0.733333333333,3.38461538462,2007-11-28,0.0,2.0,16.0,14.0,109,Detroit Pistons,0,7:30 pm,0.7,0.5,1.0,0.0,1.0,0.666666666667,0.8,0.4,1,0.6,0.615384615385
0.0,0.0,106,Utah Jazz,7.66666666667,-2.46153846154,2007-11-28,1.0,0.0,16.0,14.0,95,Philadelphia 76ers,0,7:00 pm,0.7,0.3,0.0,1.0,0.666666666667,0.333333333333,0.6,0.4,0,0.666666666667,0.307692307692
0.0,0.0,100,Houston Rockets,3.13333333333,6.28571428571,2007-11-28,1.0,1.0,16.0,15.0,94,Phoenix Suns,0,7:00 pm,0.4,0.8,1.0,0.0,0.666666666667,0.666666666667,0.4,0.8,0,0.533333333333,0.785714285714
0.0,0.0,95,Indiana Pacers,-2.26666666667,-4.85714285714,2007-11-28,0.0,1.0,16.0,15.0,89,Portland Trail Blazers,0,7:00 pm,0.4,0.4,1.0,0.0,0.666666666667,0.333333333333,0.6,0.2,0,0.466666666667,0.357142857143
0.0,0.0,103,Golden State Warriors,-1.15384615385,-4.42857142857,2007-11-28,1.0,1.0,14.0,15.0,96,Sacramento Kings,0,7:00 pm,0.6,0.4,1.0,1.0,1.0,0.333333333333,0.8,0.4,0,0.461538461538,0.357142857143
0.0,0.0,94,Washington Wizards,0.428571428571,8.0,2007-11-28,1.0,1.0,15.0,16.0,109,San Antonio Spurs,0,7:30 pm,0.7,0.8,1.0,0.0,0.333333333333,0.666666666667,0.6,0.8,1,0.5,0.8
0.0,0.0,110,Orlando Magic,7.0625,-8.8,2007-11-28,1.0,0.0,17.0,16.0,94,Seattle SuperSonics,0,7:00 pm,0.8,0.2,1.0,0.0,1.0,0.0,0.8,0.0,0,0.8125,0.133333333333
0.0,0.0,91,Memphis Grizzlies,-2.35714285714,3.57142857143,2007-11-28,0.0,2.0,15.0,15.0,103,Toronto Raptors,0,7:00 pm,0.4,0.5,1.0,1.0,0.666666666667,0.666666666667,0.6,0.4,1,0.357142857143,0.5
0.0,1.0,59,New York Knicks,-6.46153846154,11.6153846154,2007-11-29,2.0,1.0,14.0,14.0,104,Boston Celtics,0,8:00 pm,0.2,0.8,1.0,0.0,0.666666666667,0.666666666667,0.4,0.6,1,0.307692307692,0.846153846154
0.0,0.0,94,Houston Rockets,3.3125,-0.571428571429,2007-11-29,0.0,0.0,17.0,15.0,113,Golden State Warriors,0,7:30 pm,0.4,0.7,1.0,1.0,1.0,1.0,0.6,0.8,1,0.5625,0.5
0.0,0.0,99,Denver Nuggets,5.13333333333,4.42857142857,2007-11-29,1.0,1.0,16.0,15.0,127,Los Angeles Lakers,0,7:30 pm,0.7,0.6,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,1,0.6,0.571428571429
0.0,0.0,92,New Orleans Hornets,3.3125,-1.85714285714,2007-11-30,3.0,1.0,17.0,15.0,86,Atlanta Hawks,0,7:30 pm,0.6,0.4,0.0,1.0,0.333333333333,0.666666666667,0.2,0.6,0,0.625,0.428571428571
0.0,0.0,80,Portland Trail Blazers,-4.93333333333,4.53333333333,2007-11-30,1.0,1.0,16.0,16.0,91,Dallas Mavericks,0,7:30 pm,0.3,0.6,0.0,1.0,0.333333333333,0.333333333333,0.2,0.4,1,0.333333333333,0.666666666667
0.0,0.0,107,Los Angeles Clippers,-4.46153846154,3.0625,2007-11-30,3.0,0.0,14.0,17.0,123,Denver Nuggets,0,8:30 pm,0.3,0.6,0.0,0.0,0.0,0.0,0.2,0.2,1,0.461538461538,0.5625
0.0,0.0,95,Boston Celtics,14.0,-3.21428571429,2007-11-30,0.0,2.0,15.0,15.0,85,Miami Heat,0,8:00 pm,0.8,0.4,1.0,1.0,0.666666666667,0.666666666667,0.8,0.6,0,0.857142857143,0.285714285714
0.0,0.0,106,San Antonio Spurs,8.4375,-7.0,2007-11-30,1.0,1.0,17.0,14.0,91,Minnesota Timberwolves,0,7:00 pm,0.8,0.2,1.0,0.0,0.666666666667,0.333333333333,0.8,0.2,0,0.8125,0.153846153846
0.0,0.0,88,Milwaukee Bucks,-2.76923076923,-9.21428571429,2007-11-30,1.0,0.0,14.0,15.0,91,New York Knicks,0,7:30 pm,0.6,0.2,0.0,0.0,0.333333333333,0.666666666667,0.6,0.4,1,0.538461538462,0.285714285714
0.0,0.0,84,Washington Wizards,-0.6,-3.07142857143,2007-11-30,1.0,1.0,16.0,15.0,85,Philadelphia 76ers,0,7:00 pm,0.7,0.2,0.0,0.0,0.333333333333,0.333333333333,0.4,0.2,1,0.466666666667,0.285714285714
0.0,0.0,106,Orlando Magic,7.58823529412,5.46666666667,2007-11-30,1.0,1.0,18.0,16.0,110,Phoenix Suns,0,7:00 pm,0.9,0.8,1.0,0.0,1.0,0.333333333333,0.8,0.6,1,0.823529411765,0.733333333333
0.0,0.0,93,Indiana Pacers,-1.75,-9.25,2007-11-30,1.0,1.0,17.0,17.0,95,Seattle SuperSonics,0,7:30 pm,0.5,0.2,1.0,0.0,0.666666666667,0.0,0.8,0.0,1,0.5,0.125
0.0,0.0,82,Cleveland Cavaliers,-2.875,4.13333333333,2007-11-30,1.0,1.0,17.0,16.0,91,Toronto Raptors,0,7:00 pm,0.6,0.6,0.0,1.0,0.666666666667,0.666666666667,0.8,0.6,1,0.5625,0.533333333333
0.0,0.0,96,Los Angeles Lakers,6.0,7.875,2007-11-30,0.0,1.0,16.0,17.0,120,Utah Jazz,0,8:30 pm,0.6,0.7,1.0,1.0,0.666666666667,0.666666666667,0.4,0.8,1,0.6,0.6875
0.0,0.0,95,Charlotte Bobcats,-4.07142857143,-8.30769230769,2007-12-01,3.0,3.0,15.0,14.0,111,Chicago Bulls,0,7:30 pm,0.4,0.3,0.0,1.0,0.0,0.333333333333,0.2,0.2,1,0.428571428571,0.230769230769
0.0,0.0,80,Minnesota Timberwolves,-7.57142857143,-3.0,2007-12-01,0.0,2.0,15.0,16.0,109,Memphis Grizzlies,0,7:00 pm,0.2,0.4,0.0,0.0,0.333333333333,0.666666666667,0.2,0.4,1,0.142857142857,0.333333333333
0.0,0.0,117,Detroit Pistons,5.64285714286,-2.78571428571,2007-12-01,2.0,0.0,15.0,15.0,91,Milwaukee Bucks,0,7:30 pm,0.6,0.5,1.0,0.0,0.666666666667,0.0,0.6,0.4,0,0.642857142857,0.5
0.0,0.0,92,Philadelphia 76ers,-2.8,-6.8,2007-12-01,0.0,3.0,16.0,16.0,94,New Jersey Nets,1,7:30 pm,0.3,0.3,1.0,0.0,0.666666666667,0.666666666667,0.4,0.6,1,0.333333333333,0.466666666667
0.0,0.0,108,Dallas Mavericks,4.9375,3.47058823529,2007-12-01,0.0,0.0,17.0,18.0,112,New Orleans Hornets,1,7:00 pm,0.7,0.6,1.0,1.0,0.666666666667,0.666666666667,0.4,0.4,1,0.6875,0.647058823529
0.0,0.0,99,Houston Rockets,2.0,-4.6,2007-12-01,1.0,2.0,18.0,16.0,107,Sacramento Kings,0,7:00 pm,0.3,0.4,0.0,0.0,0.666666666667,0.333333333333,0.6,0.2,1,0.529411764706,0.333333333333
0.0,0.0,97,Toronto Raptors,4.4375,-0.625,2007-12-01,0.0,0.0,17.0,17.0,101,Washington Wizards,0,7:00 pm,0.6,0.6,1.0,0.0,1.0,0.333333333333,0.8,0.2,1,0.5625,0.4375
0.0,0.0,70,Cleveland Cavaliers,-3.23529411765,13.7333333333,2007-12-02,1.0,1.0,18.0,16.0,80,Boston Celtics,0,12:30 pm,0.5,0.8,0.0,1.0,0.333333333333,0.666666666667,0.6,0.8,1,0.529411764706,0.866666666667
0.0,0.0,89,Miami Heat,-3.66666666667,3.82352941176,2007-12-02,1.0,1.0,16.0,18.0,115,Denver Nuggets,0,6:00 pm,0.4,0.6,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,1,0.266666666667,0.588235294118
1.0,0.0,95,New Jersey Nets,-6.25,7.0,2007-12-02,0.0,0.0,17.0,16.0,118,Detroit Pistons,0,6:00 pm,0.4,0.6,1.0,1.0,0.666666666667,0.666666666667,0.8,0.8,1,0.5,0.666666666667
0.0,0.0,101,Indiana Pacers,-1.76470588235,-5.28571428571,2007-12-02,1.0,1.0,18.0,15.0,95,Los Angeles Clippers,0,12:30 pm,0.5,0.2,0.0,0.0,0.666666666667,0.0,0.6,0.2,0,0.470588235294,0.428571428571
0.0,0.0,104,Orlando Magic,6.94444444444,4.125,2007-12-02,1.0,1.0,19.0,17.0,97,Los Angeles Lakers,0,6:30 pm,0.8,0.6,0.0,0.0,0.666666666667,0.666666666667,0.8,0.4,0,0.777777777778,0.5625
0.0,0.0,115,Phoenix Suns,5.375,-8.4,2007-12-02,1.0,1.0,17.0,16.0,104,New York Knicks,0,7:00 pm,0.8,0.3,1.0,1.0,0.333333333333,0.666666666667,0.6,0.6,0,0.75,0.333333333333
0.0,0.0,79,Portland Trail Blazers,-5.3125,8.82352941176,2007-12-02,1.0,1.0,17.0,18.0,100,San Antonio Spurs,0,2:30 pm,0.2,0.8,0.0,1.0,0.0,0.666666666667,0.2,0.8,1,0.3125,0.823529411765
0.0,0.0,109,Golden State Warriors,0.733333333333,-8.58823529412,2007-12-02,2.0,1.0,16.0,18.0,96,Seattle SuperSonics,0,6:00 pm,0.8,0.3,1.0,1.0,1.0,0.333333333333,1.0,0.2,0,0.533333333333,0.176470588235
1.0,0.0,103,Dallas Mavericks,4.41176470588,-6.57142857143,2007-12-03,1.0,1.0,18.0,15.0,98,Chicago Bulls,0,7:30 pm,0.6,0.4,0.0,1.0,0.666666666667,0.666666666667,0.4,0.4,0,0.647058823529,0.285714285714
0.0,0.0,123,Orlando Magic,6.94736842105,1.5,2007-12-03,0.0,0.0,20.0,17.0,117,Golden State Warriors,1,7:30 pm,0.8,0.9,1.0,1.0,0.666666666667,1.0,0.8,1.0,0,0.789473684211,0.5625
0.0,0.0,106,Portland Trail Blazers,-6.23529411765,-1.0,2007-12-03,0.0,1.0,18.0,17.0,105,Memphis Grizzlies,0,7:00 pm,0.1,0.4,0.0,1.0,0.0,0.666666666667,0.2,0.6,0,0.294117647059,0.375
0.0,1.0,88,Atlanta Hawks,-2.13333333333,-2.75,2007-12-03,2.0,1.0,16.0,17.0,79,Philadelphia 76ers,0,7:00 pm,0.4,0.3,0.0,0.0,0.333333333333,0.333333333333,0.6,0.4,0,0.4,0.3125
0.0,0.0,79,Charlotte Bobcats,-4.86666666667,3.94117647059,2007-12-03,1.0,1.0,16.0,18.0,98,Toronto Raptors,0,7:00 pm,0.3,0.5,0.0,0.0,0.0,0.666666666667,0.0,0.6,1,0.4,0.529411764706
0.0,0.0,101,Miami Heat,-5.0625,8.82352941176,2007-12-03,0.0,2.0,17.0,18.0,110,Utah Jazz,0,7:00 pm,0.3,0.7,0.0,1.0,0.333333333333,0.666666666667,0.4,0.8,1,0.25,0.705882352941
0.0,0.0,106,Detroit Pistons,8.0,-1.4375,2007-12-04,1.0,0.0,17.0,17.0,95,Atlanta Hawks,0,7:00 pm,0.6,0.5,1.0,1.0,1.0,0.666666666667,0.8,0.6,0,0.6875,0.4375
0.0,0.0,100,New Jersey Nets,-7.23529411765,-3.61111111111,2007-12-04,1.0,1.0,18.0,19.0,79,Cleveland Cavaliers,0,7:00 pm,0.4,0.5,0.0,0.0,0.333333333333,0.0,0.6,0.4,0,0.470588235294,0.5
0.0,0.0,121,Phoenix Suns,5.70588235294,-1.33333333333,2007-12-04,1.0,1.0,18.0,19.0,117,Indiana Pacers,0,7:00 pm,0.8,0.6,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.764705882353,0.5
0.0,0.0,87,Milwaukee Bucks,-4.33333333333,-5.33333333333,2007-12-04,2.0,1.0,16.0,16.0,78,Los Angeles Clippers,0,7:30 pm,0.5,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0,0.466666666667,0.4
0.0,0.0,116,Los Angeles Lakers,3.47058823529,-9.0,2007-12-04,1.0,2.0,18.0,16.0,95,Minnesota Timberwolves,0,7:00 pm,0.5,0.2,0.0,0.0,0.333333333333,0.0,0.4,0.2,0,0.529411764706,0.133333333333
0.0,0.0,107,Utah Jazz,8.83333333333,-3.8125,2007-12-04,0.0,2.0,19.0,17.0,117,Sacramento Kings,0,7:00 pm,0.7,0.4,1.0,1.0,1.0,0.666666666667,0.8,0.4,1,0.722222222222,0.375
0.0,0.0,91,Chicago Bulls,-6.46666666667,-5.75,2007-12-05,1.0,1.0,16.0,17.0,82,Charlotte Bobcats,0,7:00 pm,0.3,0.3,0.0,0.0,0.666666666667,0.0,0.4,0.0,0,0.266666666667,0.375
0.0,0.0,111,Los Angeles Lakers,4.44444444444,5.05555555556,2007-12-05,0.0,2.0,19.0,19.0,107,Denver Nuggets,0,7:00 pm,0.5,0.6,1.0,1.0,0.333333333333,0.666666666667,0.6,0.4,0,0.555555555556,0.611111111111
0.0,1.0,90,Milwaukee Bucks,-3.5,1.05882352941,2007-12-05,0.0,1.0,17.0,18.0,120,Golden State Warriors,0,7:30 pm,0.6,0.8,1.0,0.0,0.333333333333,0.666666666667,0.2,0.8,1,0.5,0.529411764706
0.0,0.0,92,Memphis Grizzlies,-1.0,1.44444444444,2007-12-05,1.0,3.0,18.0,19.0,105,Houston Rockets,0,7:30 pm,0.4,0.3,0.0,0.0,0.333333333333,0.333333333333,0.6,0.6,1,0.352941176471,0.5
0.0,0.0,100,New York Knicks,-8.5625,-5.66666666667,2007-12-05,2.0,0.0,17.0,19.0,93,New Jersey Nets,0,7:30 pm,0.3,0.5,0.0,1.0,0.333333333333,0.666666666667,0.6,0.6,0,0.3125,0.5
